"Notes"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	"Year"	"Year Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	"Five Minute APGAR Score"	"Five Minute APGAR Score Code"	Births
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"0"	"0"	1
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"1"	"1"	5
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"2"	"2"	4
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"3"	"3"	6
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"4"	"4"	8
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"5"	"5"	18
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"6"	"6"	22
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"7"	"7"	53
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"8"	"8"	191
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"9"	"9"	405
	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"	"10"	"10"	6
"Total"	"6th month"	"06"	"2016"	"2016"	"33 weeks"	"33"			719
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"0"	"0"	3
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"1"	"1"	8
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"2"	"2"	4
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"3"	"3"	8
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"4"	"4"	12
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"5"	"5"	21
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"6"	"6"	28
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"7"	"7"	89
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"8"	"8"	312
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"9"	"9"	964
	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"	"10"	"10"	11
"Total"	"6th month"	"06"	"2016"	"2016"	"34 weeks"	"34"			1460
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"0"	"0"	1
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"1"	"1"	9
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"2"	"2"	8
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"3"	"3"	9
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"4"	"4"	15
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"5"	"5"	17
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"6"	"6"	47
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"7"	"7"	96
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"8"	"8"	396
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"9"	"9"	1562
	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"	"10"	"10"	17
"Total"	"6th month"	"06"	"2016"	"2016"	"35 weeks"	"35"			2177
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"0"	"0"	1
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"1"	"1"	13
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"2"	"2"	12
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"3"	"3"	16
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"4"	"4"	14
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"5"	"5"	35
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"6"	"6"	47
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"7"	"7"	130
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"8"	"8"	656
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"9"	"9"	3341
	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"	"10"	"10"	54
"Total"	"6th month"	"06"	"2016"	"2016"	"36 weeks"	"36"			4319
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"0"	"0"	6
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"1"	"1"	20
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"2"	"2"	24
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"3"	"3"	17
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"4"	"4"	20
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"5"	"5"	50
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"6"	"6"	84
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"7"	"7"	203
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"8"	"8"	1177
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"9"	"9"	8285
	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"	"10"	"10"	210
"Total"	"6th month"	"06"	"2016"	"2016"	"37 weeks"	"37"			10096
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"0"	"0"	7
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"1"	"1"	16
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"2"	"2"	25
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"3"	"3"	26
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"4"	"4"	33
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"5"	"5"	67
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"6"	"6"	103
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"7"	"7"	304
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"8"	"8"	1734
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"9"	"9"	14924
	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"	"10"	"10"	461
"Total"	"6th month"	"06"	"2016"	"2016"	"38 weeks"	"38"			17700
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"0"	"0"	7
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"1"	"1"	18
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"2"	"2"	35
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"3"	"3"	40
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"4"	"4"	58
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"5"	"5"	99
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"6"	"6"	179
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"7"	"7"	530
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"8"	"8"	3655
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"9"	"9"	33082
	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"	"10"	"10"	1078
"Total"	"6th month"	"06"	"2016"	"2016"	"39 weeks"	"39"			38781
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"0"	"0"	7
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"1"	"1"	10
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"2"	"2"	20
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"3"	"3"	24
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"4"	"4"	41
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"5"	"5"	78
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"6"	"6"	142
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"7"	"7"	343
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"8"	"8"	2210
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"9"	"9"	19421
	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"	"10"	"10"	935
"Total"	"6th month"	"06"	"2016"	"2016"	"40 weeks"	"40"			23231
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"0"	"0"	2
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"1"	"1"	10
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"2"	"2"	16
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"3"	"3"	20
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"4"	"4"	31
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"5"	"5"	39
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"6"	"6"	55
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"7"	"7"	137
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"8"	"8"	802
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"9"	"9"	6392
	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"	"10"	"10"	284
"Total"	"6th month"	"06"	"2016"	"2016"	"41 weeks"	"41"			7788
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"0"	"0"	0
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"1"	"1"	0
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"2"	"2"	2
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"3"	"3"	2
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"4"	"4"	1
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"5"	"5"	2
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"6"	"6"	7
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"7"	"7"	11
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"8"	"8"	54
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"9"	"9"	418
	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"	"10"	"10"	39
"Total"	"6th month"	"06"	"2016"	"2016"	"42 weeks"	"42"			536
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"0"	"0"	0
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"1"	"1"	0
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"2"	"2"	0
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"3"	"3"	0
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"4"	"4"	0
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"5"	"5"	0
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"6"	"6"	0
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"7"	"7"	0
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"8"	"8"	9
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"9"	"9"	26
	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"	"10"	"10"	2
"Total"	"6th month"	"06"	"2016"	"2016"	"43 weeks"	"43"			37
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"0"	"0"	0
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"1"	"1"	0
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"2"	"2"	0
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"3"	"3"	0
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"4"	"4"	0
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"5"	"5"	0
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"6"	"6"	0
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"7"	"7"	0
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"8"	"8"	2
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"9"	"9"	6
	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"	"10"	"10"	2
"Total"	"6th month"	"06"	"2016"	"2016"	"44 weeks"	"44"			10
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"0"	"0"	0
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"1"	"1"	0
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"2"	"2"	0
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"3"	"3"	0
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"4"	"4"	0
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"5"	"5"	0
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"6"	"6"	0
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"7"	"7"	0
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"8"	"8"	1
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"9"	"9"	5
	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"	"10"	"10"	0
"Total"	"6th month"	"06"	"2016"	"2016"	"45 weeks"	"45"			6
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"0"	"0"	0
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"1"	"1"	0
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"2"	"2"	0
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"3"	"3"	0
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"4"	"4"	0
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"5"	"5"	0
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"6"	"6"	0
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"7"	"7"	0
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"8"	"8"	0
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"9"	"9"	2
	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"	"10"	"10"	0
"Total"	"6th month"	"06"	"2016"	"2016"	"46 weeks"	"46"			2
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"0"	"0"	0
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"1"	"1"	0
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"2"	"2"	0
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"3"	"3"	0
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"4"	"4"	0
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"5"	"5"	0
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"6"	"6"	0
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"7"	"7"	0
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"8"	"8"	0
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"9"	"9"	6
	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"	"10"	"10"	0
"Total"	"6th month"	"06"	"2016"	"2016"	"47 weeks"	"47"			6
"Total"	"6th month"	"06"	"2016"	"2016"					108881
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"0"	"0"	0
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"1"	"1"	0
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"2"	"2"	0
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"3"	"3"	0
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"4"	"4"	0
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"5"	"5"	0
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"6"	"6"	0
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"7"	"7"	0
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"8"	"8"	0
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"9"	"9"	0
	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"17 weeks"	"17"			0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"0"	"0"	0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"1"	"1"	0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"2"	"2"	0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"3"	"3"	0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"4"	"4"	0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"5"	"5"	0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"6"	"6"	0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"7"	"7"	0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"8"	"8"	0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"9"	"9"	0
	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"18 weeks"	"18"			0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"0"	"0"	0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"1"	"1"	0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"2"	"2"	0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"3"	"3"	0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"4"	"4"	0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"5"	"5"	0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"6"	"6"	0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"7"	"7"	0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"8"	"8"	0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"9"	"9"	0
	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"19 weeks"	"19"			0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"0"	"0"	0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"1"	"1"	0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"2"	"2"	0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"3"	"3"	0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"4"	"4"	0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"5"	"5"	0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"6"	"6"	0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"7"	"7"	0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"8"	"8"	0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"9"	"9"	0
	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"20 weeks"	"20"			0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"0"	"0"	0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"1"	"1"	0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"2"	"2"	0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"3"	"3"	0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"4"	"4"	0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"5"	"5"	0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"6"	"6"	0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"7"	"7"	0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"8"	"8"	0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"9"	"9"	0
	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"21 weeks"	"21"			0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"0"	"0"	0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"1"	"1"	0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"2"	"2"	0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"3"	"3"	0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"4"	"4"	0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"5"	"5"	0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"6"	"6"	0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"7"	"7"	0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"8"	"8"	0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"9"	"9"	0
	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"22 weeks"	"22"			0
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"0"	"0"	1
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"1"	"1"	3
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"2"	"2"	1
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"3"	"3"	1
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"4"	"4"	3
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"5"	"5"	0
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"6"	"6"	2
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"7"	"7"	3
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"8"	"8"	2
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"9"	"9"	1
	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"23 weeks"	"23"			17
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"0"	"0"	0
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"1"	"1"	6
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"2"	"2"	4
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"3"	"3"	3
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"4"	"4"	1
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"5"	"5"	1
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"6"	"6"	4
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"7"	"7"	5
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"8"	"8"	4
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"9"	"9"	2
	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"24 weeks"	"24"			30
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"0"	"0"	2
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"1"	"1"	6
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"2"	"2"	4
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"3"	"3"	6
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"4"	"4"	3
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"5"	"5"	7
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"6"	"6"	15
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"7"	"7"	23
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"8"	"8"	22
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"9"	"9"	11
	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"25 weeks"	"25"			99
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"0"	"0"	0
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"1"	"1"	4
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"2"	"2"	3
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"3"	"3"	7
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"4"	"4"	6
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"5"	"5"	5
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"6"	"6"	17
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"7"	"7"	24
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"8"	"8"	38
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"9"	"9"	15
	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"26 weeks"	"26"			119
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"0"	"0"	0
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"1"	"1"	4
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"2"	"2"	5
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"3"	"3"	5
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"4"	"4"	6
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"5"	"5"	8
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"6"	"6"	13
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"7"	"7"	29
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"8"	"8"	42
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"9"	"9"	20
	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"27 weeks"	"27"			132
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"0"	"0"	0
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"1"	"1"	12
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"2"	"2"	2
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"3"	"3"	0
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"4"	"4"	9
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"5"	"5"	9
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"6"	"6"	16
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"7"	"7"	29
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"8"	"8"	51
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"9"	"9"	44
	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"	"10"	"10"	0
"Total"	"6th month"	"06"	"2017"	"2017"	"28 weeks"	"28"			172
